cluster_id	cluster_length	gcf_id	gcf_representative	nucleotide_representative	fragment_representative	filename
BGC0000559	14616	GCF0000075	BGC0000511	BGC0000506	BGC0000559	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001843	58571	GCF0000076	BGC0002432	BGC0001843	BGC0001843	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001536	60225	GCF0000076	BGC0002432	BGC0001536	BGC0001536	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002432	87729	GCF0000076	BGC0002432	BGC0002432	BGC0002432	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000449	58360	GCF0000077	BGC0000449	BGC0000449	BGC0000449	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000452	49087	GCF0000078	BGC0000452	BGC0000452	BGC0000452	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002122	56720	GCF0000079	BGC0002122	BGC0002122	BGC0002122	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000381	38859	GCF0000080	BGC0000433	BGC0000381	BGC0000381	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000433	41884	GCF0000080	BGC0000433	BGC0000433	BGC0000433	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000407	49123	GCF0000081	BGC0001095	BGC0000407	BGC0000407	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001095	49542	GCF0000081	BGC0001095	BGC0001095	BGC0001095	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000602	7358	GCF0000082	BGC0002977	BGC0002977	BGC0002977	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000868	9300	GCF0000082	BGC0002977	BGC0002977	BGC0002977	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000309	13067	GCF0000082	BGC0002977	BGC0002977	BGC0002977	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001520	80281	GCF0000082	BGC0002977	BGC0002977	BGC0002977	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002977	4150267	GCF0000082	BGC0002977	BGC0002977	BGC0002977	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000895	11180	GCF0000083	BGC0000895	BGC0000895	BGC0000895	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000888	4342	GCF0000084	BGC0000888	BGC0000888	BGC0000888	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001184	7298	GCF0000084	BGC0000888	BGC0000888	BGC0000888	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002103	8695	GCF0000085	BGC0002103	BGC0002103	BGC0002103	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000916	13903	GCF0000086	BGC0000916	BGC0000916	BGC0000916	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001289	10643	GCF0000087	BGC0001289	BGC0001289	BGC0001289	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000122	36839	GCF0000088	BGC0000122	BGC0000122	BGC0000122	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002711	9402	GCF0000089	BGC0002711	BGC0002711	BGC0002711	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000494	7008	GCF0000090	BGC0000494	BGC0000494	BGC0000494	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000181	54840	GCF0000091	BGC0000181	BGC0000181	BGC0000181	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001383	55350	GCF0000091	BGC0000181	BGC0000181	BGC0001383	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001532	62967	GCF0000092	BGC0001532	BGC0001532	BGC0001532	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000601	6092	GCF0000093	BGC0000601	BGC0000601	BGC0000601	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001847	11366	GCF0000094	BGC0001847	BGC0001847	BGC0001847	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002025	78740	GCF0000095	BGC0002025	BGC0002025	BGC0002025	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001864	8767	GCF0000096	BGC0001864	BGC0001864	BGC0001864	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001539	2710	GCF0000097	BGC0001539	BGC0001539	BGC0001539	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002903	2729	GCF0000098	BGC0002903	BGC0002903	BGC0002903	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002074	2630	GCF0000099	BGC0002074	BGC0002074	BGC0002074	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002053	3120	GCF0000099	BGC0002074	BGC0002074	BGC0002053	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001507	3506	GCF0000099	BGC0002074	BGC0002074	BGC0001507	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001506	2831	GCF0000100	BGC0001506	BGC0001506	BGC0001506	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001307	4083	GCF0000101	BGC0001307	BGC0001307	BGC0001307	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001655	5572	GCF0000102	BGC0001655	BGC0001655	BGC0001655	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002825	5682	GCF0000103	BGC0002825	BGC0002825	BGC0002825	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002064	8887	GCF0000104	BGC0002064	BGC0002064	BGC0002064	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000551	6728	GCF0000105	BGC0000518	BGC0000551	BGC0000551	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000496	7345	GCF0000105	BGC0000518	BGC0000496	BGC0000496	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000553	7440	GCF0000105	BGC0000518	BGC0000553	BGC0000553	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000546	7976	GCF0000105	BGC0000518	BGC0000546	BGC0000546	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000518	14886	GCF0000105	BGC0000518	BGC0000518	BGC0000518	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001155	21522	GCF0000106	BGC0000604	BGC0001155	BGC0001155	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000604	22848	GCF0000106	BGC0000604	BGC0000604	BGC0000604	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000613	15586	GCF0000107	BGC0001860	BGC0000613	BGC0000613	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001860	16387	GCF0000107	BGC0001860	BGC0001860	BGC0001860	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000143	25809	GCF0000108	BGC0000143	BGC0000143	BGC0000143	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000605	17179	GCF0000109	BGC0000605	BGC0000605	BGC0000605	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001640	12133	GCF0000110	BGC0001640	BGC0001640	BGC0001640	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001301	53253	GCF0000111	BGC0001300	BGC0001301	BGC0001301	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001300	59810	GCF0000111	BGC0001300	BGC0001300	BGC0001300	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000664	8391	GCF0000112	BGC0000633	BGC0000664	BGC0000664	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001456	9777	GCF0000112	BGC0000633	BGC0001456	BGC0001456	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000649	10878	GCF0000112	BGC0000633	BGC0000664	BGC0000664	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001227	12144	GCF0000112	BGC0000633	BGC0001227	BGC0001227	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000633	14304	GCF0000112	BGC0000633	BGC0000633	BGC0000633	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001696	9985	GCF0000113	BGC0002669	BGC0002669	BGC0002669	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001802	11484	GCF0000113	BGC0002669	BGC0001802	BGC0001802	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002560	11767	GCF0000113	BGC0002669	BGC0002560	BGC0002560	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002669	42944	GCF0000113	BGC0002669	BGC0002669	BGC0002669	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000625	15455	GCF0000114	BGC0000625	BGC0000625	BGC0000625	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000847	32329	GCF0000115	BGC0000842	BGC0000847	BGC0000847	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000842	43761	GCF0000115	BGC0000842	BGC0000842	BGC0000842	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000319	34452	GCF0000116	BGC0000319	BGC0000319	BGC0000319	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001152	31811	GCF0000117	BGC0001152	BGC0001152	BGC0001152	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003160	40636	GCF0000118	BGC0003160	BGC0003160	BGC0003160	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001024	42603	GCF0000119	BGC0000982	BGC0001024	BGC0001024	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001010	51855	GCF0000119	BGC0000982	BGC0001010	BGC0001010	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001941	55204	GCF0000119	BGC0000982	BGC0001941	BGC0001941	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000982	63876	GCF0000119	BGC0000982	BGC0000982	BGC0000982	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001945	47625	GCF0000120	BGC0001945	BGC0001945	BGC0001945	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PRI-002_cluster_2	844	GCF0000121	HpGP-PRI-002_cluster_2	HpGP-PRI-002_cluster_2	HpGP-PRI-002_cluster_2	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001344	51513	GCF0000122	BGC0001053	BGC0001344	BGC0001344	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001053	82868	GCF0000122	BGC0001053	BGC0001053	BGC0001053	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001687	40970	GCF0000123	BGC0001687	BGC0001687	BGC0001687	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000069	63402	GCF0000124	BGC0000069	BGC0000069	BGC0000069	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001022	49736	GCF0000125	BGC0001394	BGC0001022	BGC0001022	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001737	53488	GCF0000125	BGC0001394	BGC0001737	BGC0001737	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001394	56241	GCF0000125	BGC0001394	BGC0001394	BGC0001394	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001761	50778	GCF0000126	BGC0001761	BGC0001761	BGC0001761	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000659	1937	GCF0000127	BGC0000658	BGC0000659	BGC0000659	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000658	2226	GCF0000127	BGC0000658	BGC0000658	BGC0000658	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001611	72893	GCF0000128	BGC0001611	BGC0001611	BGC0001611	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001823	76440	GCF0000129	BGC0001823	BGC0001823	BGC0001823	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001834	33648	GCF0000130	BGC0001834	BGC0001834	BGC0001834	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002370	59991	GCF0000131	BGC0002370	BGC0002370	BGC0002370	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000874	36677	GCF0000132	BGC0000874	BGC0000874	BGC0000874	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000883	30884	GCF0000133	BGC0000883	BGC0000883	BGC0000883	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000882	19814	GCF0000134	BGC0000882	BGC0000882	BGC0000882	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002018	4787	GCF0000135	BGC0002018	BGC0002018	BGC0002018	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001327	38418	GCF0000136	BGC0001328	BGC0001327	BGC0001327	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001328	38897	GCF0000136	BGC0001328	BGC0001328	BGC0001328	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001329	36804	GCF0000137	BGC0001329	BGC0001329	BGC0001329	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001331	34976	GCF0000138	BGC0001331	BGC0001331	BGC0001331	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001330	43587	GCF0000138	BGC0001331	BGC0001331	BGC0001330	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002735	56157	GCF0000139	BGC0001036	BGC0002735	BGC0002735	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001519	64790	GCF0000139	BGC0001036	BGC0001519	BGC0001519	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002931	66563	GCF0000139	BGC0001036	BGC0002931	BGC0002931	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001036	73445	GCF0000139	BGC0001036	BGC0001036	BGC0001036	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001117	51421	GCF0000140	BGC0000378	BGC0001117	BGC0001117	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000378	56081	GCF0000140	BGC0000378	BGC0000378	BGC0000378	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000060	73577	GCF0000141	BGC0000060	BGC0000060	BGC0000060	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002915	42132	GCF0000142	BGC0002915	BGC0002915	BGC0002915	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001774	24025	GCF0000143	BGC0001774	BGC0001774	BGC0001774	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002564	39807	GCF0000144	BGC0001999	BGC0002564	BGC0002564	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002329	41206	GCF0000144	BGC0001999	BGC0002329	BGC0002329	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002563	42293	GCF0000144	BGC0001999	BGC0002563	BGC0002563	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001999	43369	GCF0000144	BGC0001999	BGC0001999	BGC0001999	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002565	45456	GCF0000145	BGC0002565	BGC0002565	BGC0002565	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002083	55168	GCF0000146	BGC0002087	BGC0002087	BGC0002087	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002087	80305	GCF0000146	BGC0002087	BGC0002087	BGC0002087	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0003048	49716	GCF0000147	BGC0003048	BGC0003048	BGC0003048	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001959	15160	GCF0000148	BGC0001972	BGC0001959	BGC0001959	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001972	32436	GCF0000148	BGC0001972	BGC0001972	BGC0001972	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000929	7690	GCF0000149	BGC0002152	BGC0000929	BGC0000929	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0002152	13529	GCF0000149	BGC0002152	BGC0002152	BGC0002152	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000927	2450	GCF0000150	BGC0000927	BGC0000927	BGC0000927	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001499	14029	GCF0000151	BGC0001498	BGC0001499	BGC0001499	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
